"Row.names" "dataset" "equation" "model" "type" "period" "reps" "run.no" "dep_4" "filename" "success.rate" "sigma" "N_mem" "A_mem" "a.AABW" "b.AABW" "c.AABW" "e.AABW" "a.NADW" "b.NADW" "c.NADW" "e.NADW" "lower" "upper"
"1" "LIG" "tanh" "UVic" "data" "Holocene" 1 "1" NA "1_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.396912943507572 0.507142857142857 -0.04625 NA NA NA NA -0.806514539015336 0.231712056877534 -6.03695725776831e-05 -228.458752615495 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 2 "2" NA "2_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.39830932777547 0.507142857142857 -0.04625 NA NA NA NA -0.0766361382187451 0.350118936508325 -9.76413258601956e-05 -299.31657964482 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 3 "3" NA "3_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 1.0055726986282 0.507142857142857 -0.04625 NA NA NA NA 254.68993872519 -35.7285950404832 0.00901161729261798 40068.854339376 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 4 "4" NA "4_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.376023002237086 0.507142857142857 -0.04625 NA NA NA NA -0.0303113188763714 -0.00525667383109473 9.21616265988883e-07 4.52942820958182 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 5 "5" NA "5_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.385153796766457 0.507142857142857 -0.04625 NA NA NA NA -8.35859866982316 1.16136815393004 -0.000293010156832335 -1304.74951194986 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 6 "6" NA "6_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.377281193127313 0.507142857142857 -0.04625 NA NA NA NA -0.029831160796634 -0.00568200945334395 9.92104391540039e-07 4.98990355257072 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 7 "7" NA "7_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.374985136029372 0.507142857142857 -0.04625 NA NA NA NA -0.030097714975676 -0.00541069577045195 9.47038563644235e-07 4.69828561365383 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 8 "8" NA "8_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.393744323480604 0.507142857142857 -0.04625 NA NA NA NA 0.18513684797687 1.31703115625691 -0.000371244636977893 -1102.72920437338 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 9 "9" NA "9_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.437227781390256 0.507142857142857 -0.04625 NA NA NA NA -37.4147538135734 0.97194152495501 -0.000131711630548688 -2258.91347358668 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 10 "10" NA "10_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.368586370227771 0.507142857142857 -0.04625 NA NA NA NA -0.0301631801036759 -0.00543321479767494 9.50950811245938e-07 4.71886543550303 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 11 "11" NA "11_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.406722311802641 0.441666666666667 -0.04625 NA NA NA NA -154.490278537707 -2.69808184144625 0.000662035713037325 -2404.83377782558 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 12 "12" NA "12_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.418983333208354 0.445 -0.04625 NA NA NA NA -0.0986284750051818 -0.00240437009994263 -1.04027298453105e-06 1.51842724778355 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 13 "13" NA "13_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.414612709465739 0.458333333333333 -0.04625 NA NA NA NA -0.0201988490245791 0.12276773902206 -3.41162536559313e-05 -105.070135904831 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 14 "14" NA "14_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.390478299939735 0.507142857142857 -0.04625 NA NA NA NA -0.0142873320020908 0.320273283693026 -8.98248540908041e-05 -270.956221397736 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 15 "15" NA "15_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.41271624669731 0.507142857142857 -0.04625 NA NA NA NA -7.82233734593289 1.06113236918378 -0.000266951252530622 -1199.38718991865 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 16 "16" NA "16_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.416263291372103 0.507142857142857 -0.04625 NA NA NA NA -1.4689985766078 0.309111856912283 -8.26301292897132e-05 -299.995445542101 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 17 "17" NA "17_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.364152050468797 0.507142857142857 0.31 NA NA NA NA -0.572047494009223 -0.0880066865327857 1.56959915722159e-05 90.038292265216 127 129
"1" "LIG" "tanh" "UVic" "data" "Holocene" 18 "18" NA "18_LIG_UVic_Holocene_data_tanh_d13C.txt" TRUE 0.384897912334266 0.541666666666667 -0.04625 NA NA NA NA 0.179800186102565 1.30704616862338 -0.000368909400141758 -1093.13789634 127 129
