0.03	0.17
0.08	NAN
0.13	0
0.18	-0.21
0.23	-0.36
0.28	0.01
0.33	-0.23
0.38	-0.09
0.43	-0.27
0.48	-0.19
0.53	0.12
0.58	-0.01
0.63	-0.04
0.68	-0.16
0.73	-0.24
0.78	-0.33
0.83	-0.28
0.88	-0.45
0.93	-0.43
0.98	-0.58
1.03	-0.39
1.08	-0.46
1.13	-0.39
1.18	-0.2
1.23	-0.2
1.28	-0.06
1.33	-0.11
1.38	0
1.43	0
1.48	-0.37
1.53	-0.32
1.58	-0.39
1.63	-0.23
1.68	-0.16
1.73	-0.21
1.78	-0.06
1.83	NAN
1.88	-0.04
1.93	-0.1
1.98	-0.13
2.03	-0.32
2.08	-0.21
2.13	-0.47
2.18	-0.2
2.23	-0.27
2.28	-0.12
2.33	0.04
2.38	0.42
2.43	0.36
2.48	-0.06
2.53	0.1
2.58	-0.28
2.63	-0.16
2.68	-0.06
2.73	-0.16
2.78	-0.27
2.83	-0.37
2.88	-0.31
2.93	-0.24
2.98	0.03
3.03	0.21
3.08	0.58
3.13	0.6
3.18	0.49
3.23	0.52
3.28	0.18
3.33	0.37
3.38	0.44
3.43	0.3
3.48	0.18
3.53	0.14
3.58	-0.04
3.63	-0.22
3.68	-0.15
3.73	0.06
3.78	-0.03
3.83	0.04
3.88	-0.12
3.93	-0.02
3.98	-0.13
4.03	0.14
4.08	-0.12
4.13	-0.22
4.18	-0.31
4.23	-0.37
4.28	-0.58
4.33	-0.44
4.38	-0.47
4.43	-0.51
4.48	-0.41
4.53	-0.15
4.58	0.04
4.63	0.16
4.68	-0.03
4.73	-0.32
4.78	-0.2
4.83	-0.46
4.88	-0.28
4.93	-0.44
4.98	-0.48
5.03	-0.28
5.08	-0.16
5.13	-0.1
5.18	-0.55
5.23	-0.56
5.28	-0.31
5.33	-0.44
5.38	-0.26
5.43	-0.29
5.48	-0.27
5.53	-0.28
5.58	-0.35
5.63	-0.48
5.68	-0.57
5.73	-0.48
5.78	-0.58
5.83	-0.21
5.88	-0.36
5.93	-0.51
5.98	-0.6
6.03	-0.77
6.08	-0.38
6.13	-0.48
6.18	-0.17
6.23	-0.06
6.28	-0.37
6.33	-0.29
6.38	-0.13
6.43	-0.14
6.48	-0.15
6.53	-0.15
6.58	-0.16
6.63	0
6.68	-0.02
6.73	0.01
6.78	0.01
6.83	-0.02
6.88	-0.24
6.93	-0.49
6.98	-0.45
7.03	-0.18
7.08	0.13
